sex,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,native-country_Non-US,native-country_US
1,48,215389,9,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
1,33,196266,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
0,44,279183,10,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
1,37,348960,12,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
1,69,135891,13,0,0,7,0,1,1,0,1,0,1,0,0,1,0,1
0,51,205100,10,0,0,45,0,1,0,1,0,1,0,1,0,1,0,1
1,59,113959,9,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
0,42,93770,9,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
1,67,76860,9,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
0,38,109594,13,0,0,70,0,1,0,1,0,1,0,1,0,1,0,1
1,24,186213,10,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
1,36,251730,10,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
1,47,125892,10,0,0,75,0,1,1,0,0,1,1,0,0,1,0,1
1,41,197372,9,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
1,27,115438,9,0,0,60,1,0,1,0,0,1,1,0,0,1,1,0
1,75,126225,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
1,62,81534,10,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
1,40,198096,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
1,50,167886,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,39,180477,14,0,0,60,0,1,0,1,1,0,0,1,0,1,0,1
1,32,509350,10,0,0,50,0,1,1,0,0,1,1,0,0,1,1,0
1,38,326701,12,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
1,64,207658,12,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
0,47,308241,13,0,0,60,1,0,0,1,1,0,0,1,0,1,0,1
1,33,205152,11,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
0,41,191451,14,0,0,60,0,1,0,1,1,0,0,1,1,0,0,1
1,52,113522,9,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
1,53,211654,10,0,0,50,0,1,1,0,0,1,1,0,0,1,1,0
1,60,198170,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,34,108837,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,71,287372,16,0,0,10,0,1,1,0,1,0,1,0,0,1,0,1
1,31,381153,6,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,29,224215,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,38,95432,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
0,38,186145,10,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
1,37,170174,9,0,0,46,0,1,1,0,1,0,1,0,0,1,0,1
1,58,188982,9,0,0,20,0,1,1,0,0,1,1,0,1,0,0,1
0,43,249039,11,0,0,36,0,1,1,0,1,0,0,1,0,1,0,1
1,35,33943,10,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
1,32,264554,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,44,383493,9,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
1,66,102686,14,0,0,20,1,0,1,0,1,0,1,0,0,1,0,1
1,45,232997,10,0,0,65,1,0,1,0,0,1,1,0,0,1,0,1
1,35,192626,10,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
1,40,151504,10,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
0,48,166809,13,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
0,34,101345,9,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
1,36,187999,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,50,128478,9,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
0,42,276218,9,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
1,44,376072,9,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
1,41,288568,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,35,204527,14,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
1,66,274451,5,0,0,25,1,0,1,0,0,1,1,0,0,1,0,1
0,49,106554,13,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
1,32,152940,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,75,81534,9,0,0,35,1,0,0,1,0,1,0,1,1,0,0,1
1,41,263339,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
1,46,226871,13,0,0,50,1,0,0,1,0,1,0,1,1,0,0,1
0,56,154537,10,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
1,52,165050,9,0,0,48,1,0,0,1,1,0,0,1,0,1,0,1
1,59,221417,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
1,64,188659,14,0,0,20,0,1,1,0,1,0,1,0,0,1,0,1
1,29,383745,10,0,1485,40,1,0,1,0,0,1,1,0,0,1,0,1
1,44,180599,9,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
1,53,163678,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,68,165017,9,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
1,30,243190,15,0,0,20,0,1,1,0,1,0,1,0,1,0,1,0
0,55,125659,9,0,0,6,0,1,1,0,0,1,0,1,0,1,0,1
1,35,338320,9,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
1,50,196975,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,48,205424,13,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
1,42,96321,10,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
1,48,86009,11,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,35,98283,15,0,0,40,0,1,0,1,1,0,0,1,1,0,1,0
1,28,132191,9,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
1,42,169980,10,0,0,50,0,1,1,0,0,1,1,0,1,0,0,1
1,42,199018,9,0,0,55,0,1,1,0,1,0,1,0,0,1,0,1
0,47,198769,10,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
1,41,152958,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,44,150098,10,0,0,50,0,1,1,0,0,1,1,0,1,0,0,1
1,59,100931,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
1,42,169948,10,0,0,80,0,1,0,1,0,1,0,1,0,1,0,1
1,25,202480,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
1,61,183355,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
0,56,187355,10,0,0,60,1,0,1,0,0,1,0,1,0,1,1,0
1,54,74660,13,0,0,40,0,1,0,1,1,0,0,1,0,1,1,0
1,53,23698,9,0,0,46,0,1,1,0,0,1,1,0,0,1,0,1
1,53,137428,4,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
1,46,219293,9,0,0,80,1,0,1,0,1,0,1,0,1,0,0,1
1,48,188081,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
1,31,204052,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
1,48,168262,13,0,0,25,0,1,1,0,0,1,1,0,0,1,0,1
1,19,323605,4,0,0,60,0,1,0,1,0,1,0,1,0,1,0,1
1,41,130126,10,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
1,40,196626,9,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
1,23,239539,10,0,0,40,0,1,0,1,0,1,0,1,1,0,0,1
1,36,173968,10,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
1,47,96798,9,0,0,80,1,0,1,0,1,0,1,0,0,1,0,1
1,47,30840,14,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
1,37,175120,10,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
1,37,212005,11,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
1,52,162576,12,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,61,40269,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
0,53,217201,9,0,0,45,0,1,1,0,0,1,0,1,0,1,0,1
1,37,32528,9,0,0,40,1,0,1,0,1,0,1,0,0,1,1,0
0,60,124487,10,0,0,40,1,0,0,1,0,1,0,1,0,1,0,1
0,36,47310,10,0,0,40,1,0,0,1,1,0,0,1,1,0,0,1
1,36,186934,9,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
0,32,211699,12,0,1485,40,0,1,1,0,1,0,0,1,0,1,0,1
1,37,215310,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
0,33,345277,13,0,0,45,0,1,0,1,0,1,0,1,0,1,0,1
0,36,128516,9,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
1,44,433705,9,0,0,52,1,0,1,0,0,1,1,0,0,1,0,1
1,32,231413,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
1,63,261995,10,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
1,52,154342,9,0,0,48,0,1,1,0,0,1,1,0,0,1,0,1
1,68,166083,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
1,51,145409,10,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
1,57,256630,13,0,0,60,1,0,0,1,0,1,0,1,0,1,1,0
0,53,341439,14,0,0,60,0,1,0,1,1,0,0,1,0,1,0,1
1,31,124020,12,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
0,30,432565,11,0,0,40,0,1,1,0,0,1,0,1,0,1,1,0
1,40,240124,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
1,47,101926,13,0,0,70,1,0,0,1,1,0,0,1,0,1,0,1
1,38,72338,9,0,0,54,1,0,1,0,0,1,1,0,1,0,0,1
1,37,51264,11,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
1,34,312197,9,0,0,75,1,0,1,0,0,1,1,0,0,1,1,0
0,35,150042,9,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
1,43,180138,9,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
1,53,200190,10,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
1,60,237317,11,4934,0,40,1,0,0,1,1,0,0,1,0,1,0,1
1,37,189922,12,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
1,51,61127,9,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
1,63,46907,13,0,0,8,1,0,1,0,0,1,1,0,0,1,0,1
1,49,155862,9,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
0,66,67765,7,0,0,84,1,0,0,1,1,0,0,1,0,1,0,1
1,62,81578,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,33,287372,10,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
1,34,127651,9,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
0,45,306122,13,0,0,44,0,1,0,1,0,1,0,1,1,0,0,1
1,50,226497,10,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
1,62,178764,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,30,235271,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,39,124685,14,0,0,99,1,0,0,1,1,0,0,1,1,0,1,0
1,34,174789,9,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
1,32,190290,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
1,63,215833,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
1,25,190107,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,30,30101,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,32,246038,13,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
1,55,106740,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
0,49,166809,13,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
1,39,338320,6,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
1,45,217654,10,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
0,48,198000,13,0,0,38,0,1,0,1,0,1,0,1,0,1,0,1
1,39,531055,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,56,159724,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
0,35,189916,13,0,0,30,0,1,1,0,0,1,0,1,0,1,0,1
0,54,225307,7,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
1,64,150121,16,0,0,25,1,0,1,0,1,0,1,0,0,1,0,1
1,27,265314,9,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
1,44,207685,9,0,1564,55,0,1,0,1,1,0,0,1,0,1,1,0
1,29,152951,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,73,57435,10,0,0,20,0,1,1,0,0,1,1,0,0,1,0,1
1,30,157778,10,0,0,25,0,1,1,0,1,0,1,0,0,1,0,1
0,39,103260,13,0,0,30,0,1,1,0,0,1,0,1,0,1,0,1
0,38,202937,14,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
0,46,53540,10,0,0,40,0,1,0,1,1,0,0,1,1,0,0,1
1,34,69251,9,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
1,41,117585,9,0,1485,40,0,1,1,0,1,0,1,0,0,1,0,1
1,26,233777,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
1,57,113090,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
1,35,241306,11,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,54,146551,9,0,0,54,0,1,1,0,1,0,1,0,0,1,0,1
1,47,285335,10,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
1,33,48520,10,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
1,55,193374,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,41,157686,10,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
0,41,178002,9,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
1,37,271767,14,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
1,34,113129,12,0,0,38,0,1,1,0,0,1,1,0,0,1,0,1
1,33,294434,11,0,0,76,1,0,1,0,0,1,1,0,0,1,0,1
1,74,104001,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
1,65,167414,9,0,0,59,1,0,1,0,1,0,1,0,0,1,0,1
1,27,92431,10,0,2231,40,1,0,0,1,0,1,0,1,0,1,0,1
1,24,60783,10,0,0,70,0,1,1,0,0,1,1,0,0,1,0,1
0,30,385177,13,0,0,24,0,1,1,0,1,0,0,1,0,1,0,1
0,45,310049,11,0,0,40,1,0,1,0,1,0,0,1,1,0,1,0
1,39,30673,10,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
1,39,346478,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
0,46,202560,9,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
1,60,532845,2,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
1,47,165937,9,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
1,47,205730,9,0,0,56,0,1,1,0,0,1,1,0,0,1,0,1
1,47,167159,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,35,216473,10,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
1,41,314322,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
1,39,203070,10,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
1,30,137076,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,40,201908,11,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
1,34,234096,12,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
1,64,285742,6,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
1,71,139889,7,0,0,75,1,0,1,0,1,0,1,0,0,1,0,1
1,39,137522,9,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
1,50,204402,9,0,0,84,1,0,1,0,0,1,1,0,0,1,0,1
1,41,316820,13,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
1,29,177413,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
1,37,188391,12,0,0,60,1,0,0,1,0,1,0,1,0,1,0,1
0,43,211763,16,0,0,24,1,0,0,1,1,0,0,1,1,0,0,1
0,29,135296,13,0,2258,45,0,1,0,1,1,0,0,1,0,1,0,1
1,48,123681,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
0,38,100295,4,0,0,50,0,1,1,0,1,0,0,1,0,1,1,0
1,44,45363,10,0,0,44,0,1,1,0,0,1,1,0,0,1,0,1
1,39,180804,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
1,27,208577,10,0,0,45,1,0,1,0,1,0,1,0,0,1,0,1
1,36,326886,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,71,177906,13,0,0,10,1,0,1,0,0,1,1,0,0,1,0,1
1,44,46221,16,0,0,45,1,0,0,1,1,0,0,1,0,1,0,1
0,58,185072,13,0,0,40,1,0,0,1,1,0,0,1,1,0,1,0
1,54,141663,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
1,37,112271,7,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,37,191342,9,0,0,60,1,0,1,0,0,1,1,0,1,0,1,0
0,39,270557,14,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
0,30,295010,10,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
0,36,218729,10,0,0,30,0,1,1,0,1,0,0,1,0,1,0,1
1,52,62834,9,0,0,20,0,1,1,0,1,0,1,0,0,1,0,1
1,47,357848,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
0,31,280927,13,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
1,59,254765,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,62,247483,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
0,47,91972,9,0,0,35,0,1,1,0,0,1,0,1,0,1,0,1
0,52,49069,10,0,0,40,1,0,1,0,1,0,0,1,0,1,0,1
1,62,170969,10,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
1,45,179048,8,0,0,35,0,1,1,0,1,0,1,0,0,1,0,1
0,66,188220,9,0,0,35,1,0,0,1,1,0,0,1,0,1,0,1
0,60,207665,9,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
1,44,184099,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
1,46,27802,12,0,0,38,1,0,1,0,0,1,1,0,0,1,0,1
1,32,185027,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,43,132130,11,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,53,321865,15,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
1,31,209101,15,0,0,25,0,1,1,0,1,0,1,0,0,1,0,1
1,56,244580,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,56,177271,11,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,50,279337,13,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
1,53,402016,9,0,0,52,0,1,1,0,0,1,1,0,0,1,0,1
1,33,235271,13,0,0,50,1,0,0,1,0,1,0,1,0,1,0,1
1,50,139703,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,41,319366,10,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
0,25,211231,9,0,0,48,0,1,1,0,0,1,0,1,0,1,0,1
0,34,215382,14,4787,0,40,1,0,0,1,1,0,0,1,0,1,0,1
1,44,191196,10,0,0,35,0,1,1,0,1,0,1,0,0,1,0,1
1,47,267205,11,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
1,29,53271,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
0,45,48271,10,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
1,45,56841,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
1,25,264012,13,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
0,50,194231,14,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
1,53,177063,10,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
1,28,138692,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
1,61,128230,4,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
1,61,173924,5,0,0,40,0,1,0,1,0,1,0,1,0,1,1,0
1,63,250068,8,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,59,118358,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,58,82050,10,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
1,61,115023,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
1,47,148995,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,43,203233,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
0,37,362006,9,0,0,40,1,0,1,0,1,0,0,1,0,1,0,1
1,36,24106,9,3103,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,68,225612,13,0,0,35,0,1,0,1,0,1,0,1,0,1,0,1
0,35,22494,13,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
1,34,295922,10,0,0,40,0,1,0,1,1,0,0,1,0,1,1,0
1,49,192323,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,58,84231,6,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
1,54,223660,9,0,0,55,0,1,1,0,1,0,1,0,0,1,0,1
1,36,238802,9,0,0,48,0,1,1,0,1,0,1,0,0,1,0,1
1,39,121590,10,4787,0,40,0,1,0,1,1,0,0,1,1,0,0,1
0,28,108706,9,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
1,59,141326,11,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
0,38,258888,10,0,0,35,0,1,1,0,1,0,0,1,0,1,0,1
1,36,22245,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,57,184553,9,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
1,37,117381,9,0,0,80,0,1,1,0,0,1,1,0,0,1,0,1
1,41,144752,10,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
1,39,305597,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,39,40955,15,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
1,33,184901,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
1,35,153066,9,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
0,58,196403,9,0,0,10,1,0,1,0,1,0,0,1,0,1,0,1
0,40,222011,14,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
1,46,563883,9,0,0,60,0,1,1,0,0,1,1,0,1,0,0,1
1,32,26543,10,0,2231,40,0,1,0,1,1,0,0,1,0,1,0,1
0,37,118577,9,0,0,25,0,1,1,0,1,0,0,1,0,1,0,1
0,42,185602,9,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
1,27,208406,13,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
0,48,171807,13,0,0,56,0,1,0,1,0,1,0,1,0,1,0,1
1,35,178322,11,0,0,50,0,1,1,0,0,1,1,0,0,1,1,0
1,32,26803,10,0,0,84,0,1,1,0,1,0,1,0,0,1,0,1
1,36,61778,10,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
0,32,185433,10,0,0,40,0,1,1,0,1,0,0,1,1,0,0,1
1,42,303044,9,0,0,40,1,0,1,0,0,1,1,0,1,0,1,0
1,46,186539,9,0,0,48,0,1,0,1,0,1,0,1,0,1,0,1
1,58,31732,10,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
0,35,139647,10,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
1,40,275366,9,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
1,50,226497,10,0,0,52,1,0,1,0,0,1,1,0,0,1,0,1
1,32,94041,13,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
1,59,176647,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,41,203233,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
1,42,310632,10,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
1,29,306420,9,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
1,42,228320,10,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
1,39,106961,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,22,186634,8,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
1,62,194660,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
1,38,22245,9,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
1,72,31327,13,0,0,20,0,1,1,0,1,0,1,0,0,1,0,1
1,45,276087,11,0,0,24,0,1,1,0,1,0,1,0,0,1,0,1
1,31,33117,10,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
0,46,275625,13,0,0,60,1,0,0,1,0,1,0,1,1,0,1,0
1,44,160574,9,0,0,65,0,1,1,0,0,1,1,0,0,1,0,1
1,41,183203,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
0,55,28151,9,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
1,57,437281,10,0,0,38,1,0,1,0,0,1,1,0,0,1,0,1
1,38,256864,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
1,54,98051,10,0,0,54,1,0,1,0,0,1,1,0,0,1,0,1
1,44,243636,11,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
1,44,318046,10,0,0,35,0,1,1,0,0,1,1,0,0,1,0,1
0,45,205816,9,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
1,27,234664,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
0,50,220640,14,0,0,50,1,0,0,1,1,0,0,1,1,0,0,1
0,45,168837,10,0,0,24,0,1,1,0,1,0,0,1,0,1,1,0
1,29,229341,9,0,0,50,1,0,0,1,0,1,0,1,0,1,0,1
0,39,174368,9,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
1,39,237943,13,0,0,30,0,1,1,0,0,1,1,0,0,1,0,1
0,60,255711,13,0,0,60,1,0,0,1,1,0,0,1,0,1,0,1
1,44,255543,3,0,0,84,1,0,1,0,0,1,1,0,0,1,0,1
0,26,30793,13,0,0,55,1,0,1,0,1,0,0,1,0,1,0,1
1,47,117628,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
1,38,214008,9,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
1,57,287229,9,0,0,48,1,0,1,0,0,1,1,0,0,1,0,1
1,64,103643,9,0,0,15,1,0,1,0,0,1,1,0,0,1,0,1
1,44,165492,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
1,33,220362,11,0,0,84,0,1,1,0,0,1,1,0,0,1,0,1
0,36,189382,9,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
1,69,182668,9,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
1,47,145636,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
1,30,327112,13,0,1564,40,0,1,0,1,0,1,0,1,0,1,0,1
1,61,210488,9,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
1,51,37237,9,0,0,80,0,1,1,0,0,1,1,0,0,1,0,1
1,65,326691,10,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
1,55,197114,10,0,0,6,0,1,1,0,0,1,1,0,0,1,0,1
0,56,287833,10,0,0,35,0,1,1,0,1,0,0,1,0,1,0,1
