age,fnlwgt,education-num,sex,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,native-country_Non-US,native-country_US
35,338320,9,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
50,196975,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
48,205424,13,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
48,86009,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
37,36214,13,1,0,0,65,1,0,1,0,0,1,1,0,0,1,0,1
28,132191,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
42,169980,10,1,0,0,50,0,1,1,0,0,1,1,0,1,0,0,1
47,198769,10,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
41,152958,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
40,86912,16,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
44,150098,10,1,0,0,50,0,1,1,0,0,1,1,0,1,0,0,1
59,100931,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
42,169948,10,1,0,0,80,0,1,0,1,0,1,0,1,0,1,0,1
25,202480,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
61,183355,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
56,187355,10,0,0,0,60,1,0,1,0,0,1,0,1,0,1,1,0
54,74660,13,1,0,0,40,0,1,0,1,1,0,0,1,0,1,1,0
52,190333,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
53,137428,4,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
31,204052,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
19,323605,4,1,0,0,60,0,1,0,1,0,1,0,1,0,1,0,1
41,130126,10,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
23,239539,10,1,0,0,40,0,1,0,1,0,1,0,1,1,0,0,1
36,173968,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
47,96798,9,1,0,0,80,1,0,1,0,1,0,1,0,0,1,0,1
47,30840,14,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
37,175120,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
61,40269,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
53,217201,9,0,0,0,45,0,1,1,0,0,1,0,1,0,1,0,1
60,124487,10,0,0,0,40,1,0,0,1,0,1,0,1,0,1,0,1
36,47310,10,0,0,0,40,1,0,0,1,1,0,0,1,1,0,0,1
37,215310,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
33,345277,13,0,0,0,45,0,1,0,1,0,1,0,1,0,1,0,1
36,128516,9,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
44,433705,9,1,0,0,52,1,0,1,0,0,1,1,0,0,1,0,1
32,231413,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
44,251305,12,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
68,166083,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
51,145409,10,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
57,256630,13,1,0,0,60,1,0,0,1,0,1,0,1,0,1,1,0
53,341439,14,0,0,0,60,0,1,0,1,1,0,0,1,0,1,0,1
31,124020,12,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
30,432565,11,0,0,0,40,0,1,1,0,0,1,0,1,0,1,1,0
40,240124,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
38,72338,9,1,0,0,54,1,0,1,0,0,1,1,0,1,0,0,1
37,51264,11,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
34,312197,9,1,0,0,75,1,0,1,0,0,1,1,0,0,1,1,0
35,150042,9,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
43,180138,9,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
53,200190,10,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
60,237317,11,1,4934,0,40,1,0,0,1,1,0,0,1,0,1,0,1
37,189922,12,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
45,88781,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
35,193260,14,1,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
63,46907,13,1,0,0,8,1,0,1,0,0,1,1,0,0,1,0,1
49,155862,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
66,67765,7,0,0,0,84,1,0,0,1,1,0,0,1,0,1,0,1
62,81578,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
33,287372,10,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
34,127651,9,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
45,306122,13,0,0,0,44,0,1,0,1,0,1,0,1,1,0,0,1
62,178764,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
34,174789,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
32,190290,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
63,215833,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
25,190107,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
30,30101,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
32,246038,13,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
49,166809,13,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
39,338320,6,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
45,217654,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
48,198000,13,0,0,0,38,0,1,0,1,0,1,0,1,0,1,0,1
56,159724,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
54,225307,7,0,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
64,150121,16,1,0,0,25,1,0,1,0,1,0,1,0,0,1,0,1
27,265314,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
44,207685,9,1,0,1564,55,0,1,0,1,1,0,0,1,0,1,1,0
29,152951,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
73,57435,10,1,0,0,20,0,1,1,0,0,1,1,0,0,1,0,1
30,157778,10,1,0,0,25,0,1,1,0,1,0,1,0,0,1,0,1
59,109567,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
39,103260,13,0,0,0,30,0,1,1,0,0,1,0,1,0,1,0,1
28,145242,13,0,4386,0,20,0,1,1,0,1,0,0,1,0,1,0,1
46,53540,10,0,0,0,40,0,1,0,1,1,0,0,1,1,0,0,1
34,69251,9,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
26,233777,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
32,226296,14,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
29,108431,11,1,0,2415,40,0,1,1,0,1,0,1,0,1,0,0,1
57,113090,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
35,241306,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
37,215503,9,1,4386,0,45,0,1,1,0,1,0,1,0,0,1,0,1
61,115023,10,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
33,48520,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
55,193374,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
41,178002,9,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
37,271767,14,1,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
34,113129,12,1,0,0,38,0,1,1,0,0,1,1,0,0,1,0,1
33,294434,11,1,0,0,76,1,0,1,0,0,1,1,0,0,1,0,1
74,104001,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
27,92431,10,1,0,2231,40,1,0,0,1,0,1,0,1,0,1,0,1
24,60783,10,1,0,0,70,0,1,1,0,0,1,1,0,0,1,0,1
30,385177,13,0,0,0,24,0,1,1,0,1,0,0,1,0,1,0,1
39,30673,10,1,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
46,202560,9,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
39,230329,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
60,532845,2,1,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
47,165937,9,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
47,167159,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
35,216473,10,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
41,314322,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
30,137076,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
40,201908,11,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
34,234096,12,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
64,285742,6,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
31,54318,13,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
71,139889,7,1,0,0,75,1,0,1,0,1,0,1,0,0,1,0,1
39,137522,9,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
50,204402,9,1,0,0,84,1,0,1,0,0,1,1,0,0,1,0,1
43,28451,13,1,0,0,37,1,0,1,0,1,0,1,0,0,1,0,1
41,316820,13,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
29,177413,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
37,188391,12,1,0,0,60,1,0,0,1,0,1,0,1,0,1,0,1
43,211763,16,0,0,0,24,1,0,0,1,1,0,0,1,1,0,0,1
29,135296,13,0,0,2258,45,0,1,0,1,1,0,0,1,0,1,0,1
38,100295,4,0,0,0,50,0,1,1,0,1,0,0,1,0,1,1,0
44,45363,10,1,0,0,44,0,1,1,0,0,1,1,0,0,1,0,1
39,180804,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
27,208577,10,1,0,0,45,1,0,1,0,1,0,1,0,0,1,0,1
36,326886,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
47,303637,13,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
71,177906,13,1,0,0,10,1,0,1,0,0,1,1,0,0,1,0,1
44,46221,16,1,0,0,45,1,0,0,1,1,0,0,1,0,1,0,1
40,289403,4,1,0,1887,40,1,0,1,0,0,1,1,0,1,0,0,1
58,185072,13,0,0,0,40,1,0,0,1,1,0,0,1,1,0,1,0
54,141663,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
37,112271,7,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
37,191342,9,1,0,0,60,1,0,1,0,0,1,1,0,1,0,1,0
39,270557,14,0,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
30,295010,10,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
36,218729,10,0,0,0,30,0,1,1,0,1,0,0,1,0,1,0,1
44,105862,10,0,0,0,70,0,1,1,0,1,0,0,1,0,1,0,1
52,62834,9,1,0,0,20,0,1,1,0,1,0,1,0,0,1,0,1
31,280927,13,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
62,247483,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,423605,8,1,0,1848,40,1,0,1,0,0,1,1,0,0,1,1,0
53,200190,12,1,0,0,80,0,1,1,0,0,1,1,0,0,1,0,1
47,91972,9,0,0,0,35,0,1,1,0,0,1,0,1,0,1,0,1
45,179048,8,1,0,0,35,0,1,1,0,1,0,1,0,0,1,0,1
66,188220,9,0,0,0,35,1,0,0,1,1,0,0,1,0,1,0,1
60,207665,9,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
44,184099,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
46,27802,12,1,0,0,38,1,0,1,0,0,1,1,0,0,1,0,1
43,132130,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,209101,15,1,0,0,25,0,1,1,0,1,0,1,0,0,1,0,1
56,244580,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
36,181382,11,1,3103,0,40,0,1,1,0,1,0,1,0,0,1,0,1
50,279337,13,1,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
35,406051,16,0,0,0,80,0,1,0,1,1,0,0,1,0,1,0,1
53,402016,9,1,0,0,52,0,1,1,0,0,1,1,0,0,1,0,1
33,235271,13,1,0,0,50,1,0,0,1,0,1,0,1,0,1,0,1
41,319366,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
25,211231,9,0,0,0,48,0,1,1,0,0,1,0,1,0,1,0,1
34,215382,14,0,4787,0,40,1,0,0,1,1,0,0,1,0,1,0,1
44,191196,10,1,0,0,35,0,1,1,0,1,0,1,0,0,1,0,1
45,56841,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
50,194231,14,0,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
61,128230,4,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
61,173924,5,1,0,0,40,0,1,0,1,0,1,0,1,0,1,1,0
63,250068,8,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
59,118358,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
58,82050,10,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
61,115023,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
47,148995,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
43,203233,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
36,24106,9,1,3103,0,40,0,1,1,0,0,1,1,0,0,1,0,1
68,225612,13,1,0,0,35,0,1,0,1,0,1,0,1,0,1,0,1
35,22494,13,0,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
34,295922,10,1,0,0,40,0,1,0,1,1,0,0,1,0,1,1,0
32,113838,13,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
58,84231,6,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
54,223660,9,1,0,0,55,0,1,1,0,1,0,1,0,0,1,0,1
36,238802,9,1,0,0,48,0,1,1,0,1,0,1,0,0,1,0,1
39,121590,10,1,4787,0,40,0,1,0,1,1,0,0,1,1,0,0,1
28,108706,9,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
59,141326,11,1,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
36,22245,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
57,184553,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
37,117381,9,1,0,0,80,0,1,1,0,0,1,1,0,0,1,0,1
41,144752,10,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
39,305597,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
35,153066,9,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
40,115411,12,1,0,0,65,1,0,1,0,1,0,1,0,0,1,0,1
40,222011,14,0,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
32,26543,10,1,0,2231,40,0,1,0,1,1,0,0,1,0,1,0,1
37,118577,9,0,0,0,25,0,1,1,0,1,0,0,1,0,1,0,1
42,185602,9,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
27,208406,13,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
48,171807,13,0,0,0,56,0,1,0,1,0,1,0,1,0,1,0,1
45,46406,14,1,0,0,36,0,1,1,0,1,0,1,0,0,1,1,0
35,178322,11,1,0,0,50,0,1,1,0,0,1,1,0,0,1,1,0
36,61778,10,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
32,185433,10,0,0,0,40,0,1,1,0,1,0,0,1,1,0,0,1
42,303044,9,1,0,0,40,1,0,1,0,0,1,1,0,1,0,1,0
46,186539,9,1,0,0,48,0,1,0,1,0,1,0,1,0,1,0,1
58,31732,10,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
35,139647,10,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
40,275366,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
50,226497,10,1,0,0,52,1,0,1,0,0,1,1,0,0,1,0,1
32,94041,13,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
61,232618,15,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
59,176647,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
42,310632,10,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
29,306420,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
22,186634,8,1,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
62,194660,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
72,31327,13,1,0,0,20,0,1,1,0,1,0,1,0,0,1,0,1
45,276087,11,1,0,0,24,0,1,1,0,1,0,1,0,0,1,0,1
31,33117,10,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
59,372020,13,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
46,275625,13,0,0,0,60,1,0,0,1,0,1,0,1,1,0,1,0
41,183203,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
55,28151,9,0,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
57,437281,10,1,0,0,38,1,0,1,0,0,1,1,0,0,1,0,1
54,98051,10,1,0,0,54,1,0,1,0,0,1,1,0,0,1,0,1
38,368140,13,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
44,243636,11,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
44,318046,10,1,0,0,35,0,1,1,0,0,1,1,0,0,1,0,1
45,205816,9,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
39,497788,12,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
27,234664,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
60,232618,13,1,0,0,35,0,1,1,0,1,0,1,0,0,1,0,1
50,220640,14,0,0,0,50,1,0,0,1,1,0,0,1,1,0,0,1
29,229341,9,1,0,0,50,1,0,0,1,0,1,0,1,0,1,0,1
39,174368,9,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
49,124356,13,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
46,31432,9,0,3103,0,52,0,1,1,0,1,0,0,1,0,1,0,1
60,255711,13,0,0,0,60,1,0,0,1,1,0,0,1,0,1,0,1
38,108293,10,0,0,0,45,0,1,1,0,1,0,0,1,0,1,0,1
44,255543,3,1,0,0,84,1,0,1,0,0,1,1,0,0,1,0,1
59,121912,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
26,30793,13,0,0,0,55,1,0,1,0,1,0,0,1,0,1,0,1
47,117628,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
38,214008,9,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
32,316589,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
57,287229,9,1,0,0,48,1,0,1,0,0,1,1,0,0,1,0,1
64,103643,9,1,0,0,15,1,0,1,0,0,1,1,0,0,1,0,1
44,165492,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
36,189382,9,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
69,182668,9,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
30,327112,13,1,0,1564,40,0,1,0,1,0,1,0,1,0,1,0,1
61,210488,9,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
51,37237,9,1,0,0,80,0,1,1,0,0,1,1,0,0,1,0,1
65,326691,10,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
55,197114,10,1,0,0,6,0,1,1,0,0,1,1,0,0,1,0,1
47,459189,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
36,101318,10,0,0,0,40,0,1,0,1,1,0,0,1,1,0,1,0
36,353263,13,0,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
42,184105,11,1,0,0,45,1,0,1,0,0,1,1,0,0,1,0,1
57,212303,14,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
44,57233,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
39,183620,10,0,0,0,40,1,0,0,1,0,1,0,1,1,0,0,1
54,105788,14,0,0,0,37,1,0,0,1,1,0,0,1,1,0,0,1
32,127451,10,1,0,0,38,0,1,1,0,1,0,1,0,0,1,0,1
59,227856,13,1,0,0,37,0,1,1,0,0,1,1,0,0,1,0,1
44,144778,10,1,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
28,51331,12,0,0,0,16,0,1,1,0,1,0,0,1,0,1,0,1
45,122206,12,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
32,127651,9,1,0,0,46,0,1,1,0,0,1,1,0,0,1,0,1
33,232475,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
60,154589,9,1,3103,0,35,0,1,1,0,0,1,1,0,0,1,0,1
42,29702,9,1,0,0,42,0,1,1,0,0,1,1,0,0,1,0,1
56,124319,14,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
28,191129,9,1,0,0,65,1,0,0,1,1,0,0,1,0,1,0,1
42,267252,14,1,0,0,45,1,0,0,1,1,0,0,1,1,0,0,1
42,136986,9,1,0,0,35,0,1,1,0,1,0,1,0,0,1,0,1
56,177368,10,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
43,265072,13,1,0,2258,50,0,1,0,1,1,0,0,1,1,0,0,1
32,271276,9,1,0,0,80,0,1,1,0,0,1,1,0,0,1,0,1
33,83446,7,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
39,126569,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
43,339767,10,0,0,0,20,0,1,1,0,0,1,0,1,0,1,1,0
35,206951,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,48976,9,0,0,1887,10,1,0,1,0,0,1,0,1,0,1,0,1
42,221172,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
53,233734,14,0,0,0,40,1,0,0,1,1,0,0,1,1,0,0,1
48,169515,13,0,0,0,43,1,0,0,1,0,1,0,1,1,0,0,1
28,115438,9,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
32,180603,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
64,237581,4,1,0,0,48,0,1,1,0,0,1,1,0,0,1,1,0
31,250087,15,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
40,53727,14,1,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
28,31717,9,1,0,0,45,1,0,1,0,1,0,1,0,0,1,0,1
28,38918,10,1,0,0,50,0,1,1,0,0,1,1,0,0,1,1,0
30,310889,11,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
42,255667,10,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
25,122175,13,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
27,100669,10,1,0,0,40,0,1,1,0,0,1,1,0,1,0,1,0
39,186183,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
54,119570,12,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
75,199826,10,0,0,0,36,0,1,0,1,0,1,0,1,0,1,0,1
53,375134,10,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
46,142828,9,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
32,127384,11,1,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
37,186934,7,1,3103,0,44,0,1,1,0,1,0,1,0,0,1,0,1
30,163604,13,0,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
35,101073,10,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
36,129150,10,1,0,0,20,0,1,1,0,1,0,1,0,0,1,0,1
43,315037,13,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
58,258883,13,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
57,113010,13,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
42,172307,9,1,0,0,48,1,0,1,0,1,0,1,0,0,1,0,1
61,72886,9,1,0,0,38,0,1,1,0,0,1,1,0,0,1,0,1
36,34180,9,1,0,0,70,1,0,0,1,0,1,0,1,0,1,0,1
32,349148,12,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
46,165937,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
59,233312,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
37,30267,7,1,0,0,60,0,1,0,1,0,1,0,1,0,1,0,1
52,170562,9,1,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
30,209768,11,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
35,175769,9,1,0,0,65,1,0,1,0,0,1,1,0,0,1,0,1
33,301251,9,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
25,75759,9,1,0,0,44,0,1,1,0,0,1,1,0,0,1,0,1
55,41108,10,1,0,2258,62,0,1,0,1,0,1,0,1,0,1,0,1
31,236415,10,0,0,0,20,1,0,1,0,1,0,0,1,0,1,0,1
39,82521,13,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
28,142712,13,1,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
67,126361,7,1,0,0,9,0,1,1,0,0,1,1,0,1,0,0,1
47,387468,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
74,167537,10,1,0,0,35,1,0,1,0,1,0,1,0,0,1,0,1
38,309230,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
58,142076,9,1,4787,0,39,0,1,0,1,0,1,0,1,0,1,0,1
31,110554,9,0,4386,0,40,0,1,1,0,1,0,0,1,0,1,0,1
35,250504,9,1,0,0,60,1,0,1,0,1,0,1,0,1,0,0,1
60,141637,14,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
30,328242,13,1,0,0,40,0,1,1,0,1,0,1,0,1,0,1,0
45,179638,14,1,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
51,169785,13,0,0,0,60,0,1,0,1,1,0,0,1,0,1,0,1
29,142712,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
44,107845,12,0,0,0,56,1,0,0,1,0,1,0,1,0,1,0,1
39,336226,9,1,3103,0,60,1,0,1,0,1,0,1,0,0,1,0,1
56,19896,10,0,0,0,60,1,0,1,0,0,1,0,1,0,1,0,1
42,226902,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
47,168232,10,1,0,0,44,0,1,1,0,1,0,1,0,0,1,0,1
32,130057,9,1,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
67,166187,9,1,0,0,38,0,1,0,1,1,0,0,1,0,1,0,1
59,424468,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
30,345522,9,1,3103,0,70,0,1,1,0,0,1,1,0,0,1,0,1
35,220098,9,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
47,70554,10,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
45,120131,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
36,172538,9,1,0,0,52,0,1,1,0,0,1,1,0,0,1,0,1
42,266135,10,1,0,0,52,1,0,1,0,0,1,1,0,0,1,0,1
47,34248,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
44,280362,12,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
