age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,native-country_Non-US,native-country_US
34,182926,9,0,0,43,0,1,1,0,0,1,1,0,0,1,0,1
33,264554,13,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
38,187748,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
33,172304,11,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
34,198265,10,3103,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,176552,7,0,0,40,0,1,0,1,1,0,0,1,1,0,0,1
54,329733,9,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
43,144778,13,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
27,131712,13,0,1485,50,0,1,1,0,1,0,1,0,0,1,0,1
41,205153,14,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
66,183249,13,0,0,20,1,0,1,0,1,0,1,0,0,1,0,1
38,125324,10,0,0,80,1,0,1,0,1,0,1,0,0,1,0,1
38,101833,6,3103,0,40,0,1,1,0,0,1,1,0,0,1,0,1
32,344129,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
39,218490,12,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
37,422933,14,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
57,47392,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
51,29580,7,4386,0,30,0,1,1,0,0,1,1,0,0,1,0,1
64,212838,9,0,0,65,0,1,1,0,0,1,1,0,0,1,0,1
36,186035,15,0,0,30,1,0,1,0,0,1,1,0,0,1,0,1
50,31621,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,188246,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
51,305673,11,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
57,65080,9,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
60,85413,9,0,0,44,0,1,1,0,0,1,1,0,0,1,0,1
29,207064,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
29,132686,15,0,0,50,1,0,0,1,1,0,0,1,0,1,1,0
57,170287,14,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
51,68898,10,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
67,106175,13,0,0,20,0,1,1,0,0,1,1,0,0,1,0,1
37,342642,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,236391,9,0,0,38,1,0,1,0,1,0,1,0,0,1,0,1
56,35723,4,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
45,155489,4,0,0,65,1,0,1,0,1,0,1,0,0,1,0,1
47,193012,14,0,0,50,1,0,0,1,0,1,0,1,1,0,0,1
31,156493,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
52,311259,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
46,189680,10,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
78,237294,9,0,0,45,1,0,0,1,0,1,0,1,0,1,0,1
43,147110,10,0,0,48,0,1,0,1,1,0,0,1,0,1,0,1
43,208045,14,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
30,232356,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
34,29254,10,0,0,55,1,0,1,0,0,1,1,0,0,1,0,1
40,27444,13,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
45,163174,7,4386,0,40,0,1,1,0,1,0,1,0,0,1,0,1
39,180804,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
58,248739,9,0,0,53,0,1,1,0,0,1,1,0,0,1,0,1
36,328466,3,0,0,50,1,0,1,0,0,1,1,0,0,1,1,0
31,208881,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
61,208919,14,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
38,31848,11,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
63,97855,14,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
28,271466,9,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
37,160192,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
60,141637,14,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
67,94610,14,0,0,30,0,1,1,0,0,1,1,0,0,1,0,1
41,375574,10,0,0,60,1,0,1,0,0,1,1,0,0,1,1,0
45,81534,9,0,0,84,0,1,1,0,0,1,1,0,1,0,1,0
29,229341,9,0,0,50,1,0,0,1,0,1,0,1,0,1,0,1
54,153486,9,0,0,56,0,1,0,1,0,1,0,1,0,1,0,1
38,214008,9,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
52,149508,10,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
50,197322,7,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
34,192002,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
37,395831,13,0,0,80,1,0,1,0,1,0,1,0,0,1,0,1
63,181929,9,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
46,27847,9,0,0,48,1,0,1,0,0,1,1,0,0,1,0,1
54,206964,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,106092,9,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
44,280362,12,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
70,282642,9,0,2174,40,0,1,1,0,0,1,1,0,0,1,0,1
61,77072,7,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
37,175360,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
57,136107,5,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
30,177304,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
35,177974,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
56,26716,13,0,0,20,1,0,1,0,1,0,1,0,0,1,0,1
28,132686,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
30,455995,7,0,0,45,1,0,0,1,0,1,0,1,0,1,0,1
60,101110,11,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
59,221417,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
42,259757,13,0,653,50,0,1,0,1,1,0,0,1,0,1,0,1
35,216711,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
60,338345,9,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
42,230624,6,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
34,345705,9,0,0,45,1,0,0,1,0,1,0,1,0,1,0,1
67,132819,10,0,0,41,1,0,1,0,0,1,1,0,0,1,0,1
37,239409,9,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
51,98791,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
52,152795,9,0,0,52,1,0,1,0,0,1,1,0,0,1,0,1
52,114971,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
68,166083,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
49,252079,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
43,245056,9,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
54,123011,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
30,162572,13,0,0,70,0,1,0,1,1,0,0,1,0,1,0,1
32,264554,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
33,287372,10,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
47,192835,9,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
30,203277,9,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
31,97723,12,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
56,292710,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,80638,10,0,0,84,0,1,1,0,0,1,1,0,1,0,0,1
59,176118,14,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
32,351869,10,0,1485,45,0,1,1,0,0,1,1,0,0,1,0,1
41,207685,14,0,0,61,1,0,1,0,1,0,1,0,0,1,0,1
42,303044,9,0,0,40,1,0,1,0,0,1,1,0,1,0,1,0
32,124919,13,0,0,50,1,0,1,0,0,1,1,0,1,0,1,0
40,236110,8,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
49,36601,9,0,0,40,1,0,1,0,0,1,1,0,0,1,1,0
40,272960,12,0,0,42,0,1,1,0,0,1,1,0,0,1,0,1
50,36489,10,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
53,177647,9,0,0,40,1,0,1,0,0,1,1,0,0,1,1,0
41,152529,13,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
62,171315,13,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
58,52090,15,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
28,209205,14,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
54,242606,14,4386,0,45,1,0,1,0,0,1,1,0,0,1,0,1
46,192779,12,0,2258,38,1,0,0,1,1,0,0,1,0,1,0,1
38,72338,9,0,0,54,1,0,1,0,0,1,1,0,1,0,0,1
38,170174,6,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
40,77247,8,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
34,114691,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
27,190653,11,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
59,147989,10,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
42,279914,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
44,184099,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
49,168211,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
28,132191,9,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
33,549413,10,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
41,193553,10,0,0,64,1,0,1,0,0,1,1,0,1,0,0,1
35,180131,13,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
42,162758,10,0,0,56,1,0,1,0,0,1,1,0,0,1,0,1
47,190072,10,0,0,40,1,0,1,0,0,1,1,0,0,1,1,0
35,133935,13,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
30,68330,13,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
50,161438,9,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
52,279129,14,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
36,202207,9,0,0,69,1,0,0,1,0,1,0,1,0,1,1,0
36,214604,13,0,0,42,0,1,1,0,0,1,1,0,0,1,0,1
47,229737,9,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
52,187830,9,4934,0,36,1,0,0,1,0,1,0,1,0,1,0,1
26,176729,13,0,0,45,0,1,0,1,0,1,0,1,0,1,0,1
38,186359,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
40,194360,11,0,0,72,1,0,1,0,0,1,1,0,0,1,0,1
59,176118,14,0,0,7,0,1,1,0,1,0,1,0,0,1,0,1
36,592930,9,0,0,50,0,1,1,0,0,1,1,0,1,0,0,1
47,212120,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
34,111567,10,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
35,178322,11,0,0,50,0,1,1,0,0,1,1,0,0,1,1,0
46,164023,10,0,0,70,1,0,1,0,0,1,1,0,1,0,0,1
42,154374,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
79,84979,11,0,0,20,1,0,1,0,0,1,1,0,0,1,0,1
29,234972,10,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
59,142182,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,111567,5,0,0,43,0,1,0,1,0,1,0,1,0,1,0,1
35,202397,13,0,0,40,0,1,1,0,0,1,1,0,1,0,1,0
43,341358,11,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
45,102147,11,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
34,226296,13,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
36,361888,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
35,134498,10,0,0,45,1,0,0,1,1,0,0,1,0,1,0,1
45,236040,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
49,182211,9,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
42,262243,7,0,0,35,0,1,1,0,0,1,1,0,0,1,0,1
62,160143,15,0,0,30,0,1,1,0,1,0,1,0,0,1,0,1
39,269323,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
29,263786,13,0,0,40,1,0,0,1,0,1,0,1,0,1,0,1
34,35644,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
43,91209,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
32,112115,8,0,0,70,1,0,1,0,0,1,1,0,0,1,0,1
29,168138,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
65,217661,9,0,2246,40,0,1,1,0,0,1,1,0,0,1,0,1
47,277545,13,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
32,119033,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
36,36423,9,0,0,25,0,1,1,0,0,1,1,0,0,1,0,1
23,40323,10,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
37,31095,11,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
40,34178,10,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
32,113838,13,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
29,177413,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
37,73199,9,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
45,204196,13,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
53,199665,13,0,0,30,1,0,1,0,1,0,1,0,0,1,0,1
40,192381,10,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
41,279914,10,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
43,158528,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
37,176756,10,0,1485,70,0,1,1,0,1,0,1,0,1,0,0,1
35,77146,13,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
29,188675,10,0,0,40,0,1,1,0,0,1,1,0,1,0,1,0
34,34572,11,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
56,36990,9,0,0,52,0,1,1,0,0,1,1,0,1,0,0,1
57,113090,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
44,174373,12,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,336880,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
56,220896,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
50,168539,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
60,187794,9,3103,0,60,1,0,1,0,0,1,1,0,0,1,0,1
47,189680,9,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
42,34278,10,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
35,240389,10,0,0,43,0,1,1,0,0,1,1,0,0,1,0,1
56,204816,9,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
24,142404,13,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
47,81654,10,0,0,56,1,0,0,1,1,0,0,1,0,1,0,1
37,112271,7,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
53,449376,9,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
46,235320,14,0,0,60,1,0,0,1,0,1,0,1,0,1,0,1
58,101338,9,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
35,175769,9,0,0,65,1,0,1,0,0,1,1,0,0,1,0,1
52,321959,10,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
49,126754,13,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
31,191834,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
49,188330,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
30,89735,11,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
42,258589,9,0,0,60,0,1,0,1,0,1,0,1,0,1,0,1
46,389843,13,0,0,50,0,1,1,0,0,1,1,0,0,1,1,0
53,190762,9,0,0,45,1,0,1,0,1,0,1,0,0,1,0,1
24,23438,11,0,0,30,0,1,0,1,1,0,0,1,0,1,0,1
47,127678,10,0,0,48,1,0,1,0,0,1,1,0,0,1,0,1
38,289653,13,0,0,45,0,1,0,1,0,1,0,1,0,1,0,1
48,201177,13,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
39,87076,9,0,0,45,1,0,1,0,0,1,1,0,0,1,0,1
34,337587,10,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
31,364657,10,0,0,50,0,1,1,0,1,0,1,0,0,1,1,0
64,207658,12,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,271828,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
35,38948,11,3103,0,40,0,1,1,0,0,1,1,0,0,1,0,1
42,255675,10,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
38,184456,9,0,0,55,1,0,1,0,0,1,1,0,0,1,1,0
22,249727,10,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
46,135339,11,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
67,173935,13,0,0,8,1,0,1,0,1,0,1,0,0,1,0,1
58,348430,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
41,40151,10,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
38,282461,4,0,0,35,1,0,1,0,0,1,1,0,0,1,0,1
41,207685,13,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
57,104724,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
53,55861,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
43,130126,13,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
51,181139,10,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
43,160943,9,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
49,155862,9,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
29,105422,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
49,110373,10,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
48,120131,9,0,0,70,0,1,1,0,1,0,1,0,0,1,0,1
44,271756,9,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
41,171546,13,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
27,115438,9,0,0,60,1,0,1,0,0,1,1,0,0,1,1,0
32,103642,11,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
34,305619,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
42,220049,9,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
56,105582,10,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
43,307767,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
36,193026,13,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
40,107306,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
36,126569,10,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
39,52870,9,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
30,38268,9,0,0,40,1,0,0,1,0,1,0,1,0,1,0,1
32,205152,9,3103,0,40,0,1,1,0,1,0,1,0,0,1,0,1
52,238959,14,0,0,32,1,0,0,1,1,0,0,1,0,1,0,1
33,401104,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
23,325179,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
34,160449,9,0,0,44,0,1,1,0,1,0,1,0,0,1,0,1
51,93690,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
31,344200,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
71,177906,13,0,0,10,1,0,1,0,0,1,1,0,0,1,0,1
32,113129,13,0,0,38,1,0,1,0,1,0,1,0,0,1,0,1
51,195844,10,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
36,131192,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
38,108140,9,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
33,54318,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,201122,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
22,52596,10,0,0,15,0,1,0,1,0,1,0,1,0,1,0,1
64,96076,11,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
58,190997,10,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
37,328466,10,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
25,139730,9,0,0,80,0,1,1,0,0,1,1,0,0,1,0,1
63,54052,14,0,0,68,1,0,1,0,0,1,1,0,0,1,0,1
53,133219,9,4386,0,30,0,1,1,0,0,1,1,0,1,0,0,1
59,153484,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
35,182570,12,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
49,278322,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
57,342906,5,0,0,55,0,1,1,0,0,1,1,0,1,0,0,1
64,205479,13,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
33,235271,13,0,0,50,1,0,0,1,0,1,0,1,0,1,0,1
37,239171,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,189922,11,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
30,206322,9,0,0,73,0,1,1,0,0,1,1,0,0,1,0,1
54,145419,13,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
42,460214,10,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
28,338376,10,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
60,25825,9,0,0,50,1,0,0,1,0,1,0,1,0,1,0,1
50,140516,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
53,146325,9,0,0,40,1,0,1,0,0,1,1,0,0,1,1,0
60,31577,9,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
41,171550,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
38,425502,5,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
57,403625,10,0,0,60,0,1,1,0,1,0,1,0,1,0,0,1
34,185216,13,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
33,317660,10,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,139364,13,0,0,35,1,0,1,0,1,0,1,0,0,1,0,1
57,414994,10,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
30,141297,13,0,0,40,1,0,1,0,1,0,1,0,1,0,1,0
61,148577,9,0,0,55,1,0,1,0,0,1,1,0,0,1,0,1
56,329059,9,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
42,188615,10,0,2231,50,0,1,0,1,1,0,0,1,0,1,1,0
31,113752,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
37,147258,5,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
42,247514,10,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
47,192053,4,0,0,55,1,0,1,0,1,0,1,0,0,1,0,1
32,360761,9,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
29,55390,9,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
48,164984,9,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
37,258037,9,0,0,45,1,0,1,0,0,1,1,0,0,1,1,0
52,22428,13,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
33,326104,10,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
26,384276,10,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
41,94113,14,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
31,319146,11,4386,0,40,0,1,1,0,0,1,1,0,0,1,1,0
34,265917,9,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
